genus_species,population_id,abundance,year,log_abundance,thermal_risk_measure,change_in_log_N
Anaxyrus americanus,Anaxyrus americanus_43.06917_-89.40861_4827,1.6,1998,0.47000362924573563,3.303550931947468e-10,-0.2954642128938358
Anguilla australis,Anguilla australis_-40.942837_172.499296,12.133333333333301,1998,2.4959564859745824,4.7057846118198413e-4,-0.32457169855431856
Coregonus artedi,Coregonus artedi_43.9928_-89.4946,16.063838345,1998,2.7765706802739234,5.274880275666071e-5,-0.23213705671841067
Cottus bairdii,Cottus bairdii_43.9928_-89.4946,4.66666666666667,1998,1.5404450409471495,4.00733394480274e-7,0.8472978603872042
Dryophytes versicolor,Dryophytes versicolor_43.06917_-89.40861_4828,2.25,1998,0.8109302162163288,2.704718742344812e-10,-0.021978906718775115
Eleutherodactylus coqui,Eleutherodactylus coqui_18.3_-65.78333_7837,21.1,1998,3.0492730404820207,0.0011408119879364673,-0.08011561788464361
Eleutherodactylus portoricensis,Eleutherodactylus portoricensis_18.3_-65.78333_7836,2.12,1998,0.7514160886839212,0.001539935109704325,0.6380874033769179
Esox lucius,Esox lucius_43.9928_-89.4946,6.5,1998,1.8718021769015913,3.535857989216965e-5,0.3031862589877461
Esox masquinongy,Esox masquinongy_43.9928_-89.4946,1.48193331566667,1998,0.39334752968520087,1.0705003634228802e-7,-0.012117578422963515
Esox masquinongy,Esox masquinongy_49.25_-84.499722_14867,0.085,1998,-2.4651040224918206,5.53657279492965e-7,-0.21130909366720685
Etheostoma nigrum,Etheostoma nigrum_43.9928_-89.4946,4,1998,1.3862943611198906,2.5297643814387223e-7,-1.4469189829363256
Galaxias fasciatus,Galaxias fasciatus_-40.942837_172.499296,26.8125,1998,3.288868196688236,3.664868740650659e-4,1.0681131219418227
Galaxias maculatus,Galaxias maculatus_-40.942837_172.499296,36.8,1998,3.6054978451748854,1.3482298642772533e-4,0.9905380671386848
Gobiomorphus basalis,Gobiomorphus basalis_-40.942837_172.499296,10.8571428571429,1998,2.3848231912310216,1.1038372521019416e-4,2.3848231912310216
Gobiomorphus cotidianus,Gobiomorphus cotidianus_-40.942837_172.499296,15.2727272727273,1998,2.7260687066048903,1.1038372521019416e-4,0.38666964048812824
Lates calcarifer,Lates calcarifer_-6.38333_140.96667_10525,13.25,1998,2.583997552432231,0.025969166802103424,-0.8438417601763453
Lates calcarifer,Lates calcarifer_-7.01667_141.05_10524,37.38,1998,3.6211358020274167,0.032694131161081934,0.014823071570442714
Lepomis gibbosus,Lepomis gibbosus_43.9928_-89.4946,19.0714285714286,1998,2.9481913287849926,4.067897041647303e-7,0.36935285916278726
Lepomis macrochirus,Lepomis macrochirus_43.9928_-89.4946,143.267565501138,1998,4.964713969376865,9.166367467314642e-6,-0.23212075879403216
Lithobates pipiens,Lithobates pipiens_43.06917_-89.40861_4830,1.31,1998,0.2700271372130602,2.09557450802021e-8,0.046883585898850444
Lithobates sylvaticus,Lithobates sylvaticus_42.66667_-83.21667_8789,4000,1998,8.294049640102028,1.6341685631803884e-7,-0.35417181372061357
Lithobates sylvaticus,Lithobates sylvaticus_43.06917_-89.40861_4834,1.4,1998,0.3364722366212129,1.548431759925033e-7,-0.25131442828090617
Luxilus cornutus,Luxilus cornutus_43.9928_-89.4946,16.25,1998,2.7880929087757464,1.6745443116913802e-6,-0.04512043528046972
Micropterus dolomieu,Micropterus dolomieu_43.9928_-89.4946,31.5714285714286,1998,3.4522525524624403,7.524212609406731e-7,0.9265239081541847
Micropterus salmoides,Micropterus salmoides_43.9928_-89.4946,20.7610062435,1998,3.033076527426509,0.0026059200435635814,0.2958248690922436
Morone chrysops,Morone chrysops_43.9928_-89.4946,12.4081598935,1998,2.5183543121145497,2.3824423727636825e-7,1.1610048403288014
Morone saxatilis,Morone saxatilis_41.16667_-74_9285,21,1998,3.044522437723423,5.892928670576813e-5,0.04879016416943216
Notemigonus crysoleucas,Notemigonus crysoleucas_43.9928_-89.4946,33.0049070074,1998,3.496656247606088,4.968540666579617e-7,0.6099948866664624
Oncorhynchus kisutch,Oncorhynchus kisutch_48.65_-121.75_20661,69567,1998,11.150045595952545,9.470953210726635e-6,0.757978028597746
Oncorhynchus kisutch,Oncorhynchus kisutch_50.163758_-120.531365_4296,2828,1998,7.947325027016463,9.644056865757935e-6,-0.9116121949500862
Oncorhynchus kisutch,Oncorhynchus kisutch_50.73861_-120.61111_4295,9810,1998,9.191157552559408,1.0474596458069182e-5,-0.14095787634269463
Oncorhynchus kisutch,Oncorhynchus kisutch_51.379042_-118.944753_4294,5321,1998,8.579416534596369,4.835223861699268e-6,0.44260567092083214
Oncorhynchus kisutch,Oncorhynchus kisutch_56.5_-168.15,20.3829787234043,1998,3.014700176260804,2.3465014059789855e-5,1.876867174439413
Oncorhynchus kisutch,Oncorhynchus kisutch_63.1825_-146.02806_5765,11100,1998,9.314700387300425,4.246415151198564e-6,-0.03757348056442389
Oncorhynchus mykiss,Oncorhynchus mykiss_-40.942837_172.499296,19.2857142857143,1998,2.9593646293831166,0.06984003602964747,0.21852460545791574
Osmerus mordax,Osmerus mordax_43.9928_-89.4946,92.5124604778,1998,4.527343343314198,4.5401315279529935e-5,-0.692937205660682
Perca flavescens,Perca flavescens_43.9928_-89.4946,46.2167568447667,1998,3.8333424345948037,2.4916770119379553e-5,-0.18878806612520727
Pimephales notatus,Pimephales notatus_43.9928_-89.4946,105.9375,1998,4.66284929757477,1.4412936459499786e-6,-0.509304425685678
Pseudacris crucifer,Pseudacris crucifer_43.06917_-89.40861_4831,2.45,1998,0.8960880245566357,1.9010623033306125e-9,-0.04391923393483543
Pseudacris triseriata,Pseudacris triseriata_43.095367_-81.069321_13253,47.39,1998,3.858411235979497,7.4782995252155e-10,0.03828424525588803
Pseudacris triseriata,Pseudacris triseriata_45.029279_-78.432602_13254,61.74,1998,4.122932019074013,1.1404193241027315e-11,-0.06626807416076641
Salmo trutta,Salmo trutta_-40.942837_172.499296,15.6111111111111,1998,2.7479829114375804,0.012136378471593011,0.44539781844353454
Salmo trutta,Salmo trutta_59.49444_5.90917_2446,27.4,1998,3.3105430133940246,3.415146434765423e-4,-0.3137979195823406
Salmo trutta,Salmo trutta_59.55_6.03333_2449,21.8,1998,3.0819099697950434,1.7384142932115463e-4,0.45002112965839736
Salmo trutta,Salmo trutta_59.5_5.91667_2462,8.5,1998,2.1400661634962708,2.3531829816438797e-4,0.5714502455824255
Salmo trutta,Salmo trutta_61.22417_10.4275_2339,125,1998,4.8283137373023015,3.236912084358451e-5,-0.37569294977449363
Salmo trutta,Salmo trutta_69.94778_23.27528_2346,488,1998,6.1903154058531475,2.254562554430487e-5,0.2822324676842163
Salvelinus alpinus,Salvelinus alpinus_65.58333_-17_8183,1112,1998,7.013915474810528,1.3293454416805667e-4,-0.7722209629725443
Salvelinus alpinus,Salvelinus alpinus_69.94778_23.27528_2355,2100,1998,7.649692623711514,1.1000667634150326e-4,0.045296274915176404
Sander vitreus,Sander vitreus_46.15_-93.4_897,768,1998,6.643789733147672,1.4412936206147225e-6,0.09557063038529989
Sardinops sagax,Sardinops sagax_-23.53333_10.95_10348,0.2181,1998,-1.5228016057745537,0.05726876026546728,0.33062052384560814
Sardinops sagax,Sardinops sagax_-34.33333_17.96667_10349,1.7388,1998,0.5531952201324999,0.06587475442640292,0.3402636338947068
Sardinops sagax,Sardinops sagax_-34.81667_136.63333_10969,146.4,1998,4.986342601527212,0.08936733892175311,0.907111677115159
Ambloplites rupestris,Ambloplites rupestris_43.9928_-89.4946,22.8823529411765,1999,3.1303659995622315,1.050160032856577e-6,-0.434460805881725
Anaxyrus americanus,Anaxyrus americanus_43.06917_-89.40861_4827,1.8,1999,0.5877866649021191,1.604474222888928e-12,0.11778303565638343
Anguilla australis,Anguilla australis_-40.942837_172.499296,9,1999,2.1972245773362196,4.676507991185073e-4,-0.29873190863836285
Coregonus artedi,Coregonus artedi_43.9928_-89.4946,216.8370441985,1999,5.3791461230434665,3.138585996193276e-4,2.602575442769543
Cottus bairdii,Cottus bairdii_43.9928_-89.4946,2.66666666666667,1999,0.9808292530117275,2.384388183983885e-6,-0.559615787935422
Dryophytes versicolor,Dryophytes versicolor_43.06917_-89.40861_4828,2.4,1999,0.8754687373538999,1.313632388800058e-12,0.06453852113757108
Eleutherodactylus coqui,Eleutherodactylus coqui_18.3_-65.78333_7837,11.1,1999,2.4069451083182885,0.0010226581623545572,-0.6423279321637323
Eleutherodactylus portoricensis,Eleutherodactylus portoricensis_18.3_-65.78333_7836,1.12,1999,0.11332868530700327,0.0013804441275937851,-0.6380874033769179
Esox lucius,Esox lucius_43.9928_-89.4946,4.2,1999,1.4350845252893227,2.1038571094550887e-4,-0.4367176516122686
Esox masquinongy,Esox masquinongy_43.9928_-89.4946,1,1999,0,6.369542575323394e-7,-0.39334752968520087
Esox masquinongy,Esox masquinongy_49.25_-84.499722_14867,0.059,1999,-2.8302178350764176,4.773042568661108e-7,-0.36511381258459696
Etheostoma nigrum,Etheostoma nigrum_43.9928_-89.4946,4,1999,1.3862943611198906,1.5052252650889845e-6,0
Galaxias fasciatus,Galaxias fasciatus_-40.942837_172.499296,9.30769230769231,1999,2.2308411881352046,3.6420680855746176e-4,-1.0580270085530312
Galaxias maculatus,Galaxias maculatus_-40.942837_172.499296,22.1111111111111,1999,3.0960802473882727,1.339841972029534e-4,-0.5094175977866127
Gobiomorphus basalis,Gobiomorphus basalis_-40.942837_172.499296,3.25,1999,1.1786549963416462,1.0969698267652293e-4,-1.2061681948893754
Gobiomorphus cotidianus,Gobiomorphus cotidianus_-40.942837_172.499296,22.1363636363636,1999,3.0972216697242723,1.0969698267652293e-4,0.37115296311938195
Lates calcarifer,Lates calcarifer_-6.38333_140.96667_10525,66.76,1999,4.2011040987936346,0.045062814896066596,1.6171065463614034
Lates calcarifer,Lates calcarifer_-7.01667_141.05_10524,33.9,1999,3.5234150143864045,0.07999188570619924,-0.09772078764101222
Lepomis gibbosus,Lepomis gibbosus_43.9928_-89.4946,30.5714285714286,1999,3.420065865966539,2.4204235966773873e-6,0.4718745371815465
Lepomis macrochirus,Lepomis macrochirus_43.9928_-89.4946,135.431011764441,1999,4.908462372395048,5.4540446541684925e-5,-0.056251596981816476
Lithobates pipiens,Lithobates pipiens_43.06917_-89.40861_4830,1.28,1999,0.2468600779315258,1.017782183330673e-10,-0.023167059281534397
Lithobates sylvaticus,Lithobates sylvaticus_42.66667_-83.21667_8789,7200,1999,8.881836305004146,5.939891320211061e-9,0.5877866649021186
Lithobates sylvaticus,Lithobates sylvaticus_43.06917_-89.40861_4834,1.7,1999,0.5306282510621704,7.520449649122463e-10,0.19415601444095748
Luxilus cornutus,Luxilus cornutus_43.9928_-89.4946,5.25,1999,1.6582280766035324,9.963640977644794e-6,-1.129864832172214
Micropterus dolomieu,Micropterus dolomieu_43.9928_-89.4946,30.1172153857692,1999,3.4050969479861926,4.476952479321033e-6,-0.04715560447624778
Micropterus salmoides,Micropterus salmoides_43.9928_-89.4946,103.294117647059,1999,4.637580430138848,0.015505383494026794,1.604503902712339
Morone chrysops,Morone chrysops_43.9928_-89.4946,21.5359635693636,1999,3.069724261845155,1.417567769715754e-6,0.551369949730605
Morone saxatilis,Morone saxatilis_41.16667_-74_9285,14,1999,2.6390573296152584,5.272321369067257e-5,-0.4054651081081646
Notemigonus crysoleucas,Notemigonus crysoleucas_43.9928_-89.4946,35.9234340400667,1999,3.5813898413161214,2.9563120568977224e-6,0.08473359371003353
Oncorhynchus kisutch,Oncorhynchus kisutch_50.163758_-120.531365_4296,5502,1999,8.61286694148452,8.131401836297014e-6,0.6655419144680561
Oncorhynchus kisutch,Oncorhynchus kisutch_50.73861_-120.61111_4295,9801,1999,9.19023970026918,4.2441479263095755e-6,-9.178522902288933e-4
Oncorhynchus kisutch,Oncorhynchus kisutch_51.379042_-118.944753_4294,3379,1999,8.12533508671429,4.2441479263095755e-6,-0.4540814478820785
Oncorhynchus kisutch,Oncorhynchus kisutch_56.5_-168.15,23.03125,1999,3.13685198938961,2.7126484252615967e-5,0.12215181312880574
Oncorhynchus kisutch,Oncorhynchus kisutch_63.1825_-146.02806_5765,10975,1999,9.303375237943373,4.254587193782208e-6,-0.011325149357052311
Oncorhynchus mykiss,Oncorhynchus mykiss_-40.942837_172.499296,5.75,1999,1.749199854809259,0.06940553245402212,-1.2101647745738575
Osmerus mordax,Osmerus mordax_43.9928_-89.4946,279.934721334429,1999,5.634556437897015,2.7014060016195376e-4,1.1072130945828178
Perca flavescens,Perca flavescens_43.9928_-89.4946,62.2621795795128,1999,4.131354172102486,1.482563047503041e-4,0.2980117375076823
Pimephales notatus,Pimephales notatus_43.9928_-89.4946,62.75,1999,4.139158578011894,8.575785263694432e-6,-0.5236907195628762
Pseudacris crucifer,Pseudacris crucifer_43.06917_-89.40861_4831,2.5,1999,0.9162907318741551,9.233111656618839e-12,0.020202707317519386
Pseudacris triseriata,Pseudacris triseriata_43.095367_-81.069321_13253,52.9,1999,3.9684033388642534,1.4387519306319347e-11,0.10999210288475636
Pseudacris triseriata,Pseudacris triseriata_45.029279_-78.432602_13254,36.32,1999,3.5923685537330927,1.268691696078879e-13,-0.5305634653409204
Salmo trutta,Salmo trutta_-40.942837_172.499296,27.5384615384615,1999,3.3155836289391623,0.012060873071813274,0.5676007175015818
Salmo trutta,Salmo trutta_59.49444_5.90917_2446,29.1,1999,3.370738174177447,4.7774831585963744e-4,0.06019516078342235
Salmo trutta,Salmo trutta_59.55_6.03333_2449,15,1999,2.70805020110221,1.9331665771697492e-4,-0.3738597686928333
Salmo trutta,Salmo trutta_59.5_5.91667_2462,14.2,1999,2.653241964607215,4.243092522831447e-4,0.5131758011109442
Salmo trutta,Salmo trutta_61.22417_10.4275_2339,66,1999,4.189654742026425,3.4454646257674984e-5,-0.6386589952758763
Salmo trutta,Salmo trutta_69.94778_23.27528_2346,950,1999,6.856461984594587,2.2820438456974607e-5,0.6661465787414391
Salvelinus alpinus,Salvelinus alpinus_65.58333_-17_8183,2600,1999,7.8632667240095735,1.959406011542038e-4,0.8493512491990458
Salvelinus alpinus,Salvelinus alpinus_69.94778_23.27528_2355,2053,1999,7.627057417018934,1.1134756861699667e-4,-0.022635206692580567
Sander vitreus,Sander vitreus_46.15_-93.4_897,669,1999,6.505784060128229,1.4412936206147225e-6,-0.13800567301944344
Sardinops sagax,Sardinops sagax_-23.53333_10.95_10348,0.1808,1999,-1.710363831024061,0.14015588661581538,-0.18756222524950728
Sardinops sagax,Sardinops sagax_-34.33333_17.96667_10349,1.5737,1999,0.4534295346246817,0.08167559798529339,-0.09976568550781817
Sardinops sagax,Sardinops sagax_-34.81667_136.63333_10969,36,1999,3.58351893845611,0.08458485900156465,-1.4028236630711017
Ambloplites rupestris,Ambloplites rupestris_43.9928_-89.4946,18.5,2000,2.917770732084279,6.081292362362497e-7,-0.21259526747795254
Anaxyrus americanus,Anaxyrus americanus_43.06917_-89.40861_4827,1.85,2000,0.6151856390902335,4.631234262502728e-9,0.027398974188114433
Anguilla australis,Anguilla australis_-40.942837_172.499296,24.125,2000,3.1832486472250494,4.422159775662312e-4,0.9860240698888298
Coregonus artedi,Coregonus artedi_43.9928_-89.4946,11.841344436,2000,2.471597173347346,1.8175000428601122e-4,-2.9075489496961207
Cottus bairdii,Cottus bairdii_43.9928_-89.4946,1.5,2000,0.4054651081081644,1.3807573320731114e-6,-0.5753641449035631
Dryophytes versicolor,Dryophytes versicolor_43.06917_-89.40861_4828,2.25,2000,0.8109302162163288,3.7917339154194e-9,-0.06453852113757108
Eleutherodactylus coqui,Eleutherodactylus coqui_18.3_-65.78333_7837,23.31,2000,3.1488824530476656,7.520031839855955e-4,0.7419373447293771
Eleutherodactylus portoricensis,Eleutherodactylus portoricensis_18.3_-65.78333_7836,0.38,2000,-0.9675840262617056,0.0010150981212281507,-1.080912711568709
Esox lucius,Esox lucius_43.9928_-89.4946,3.6,2000,1.2809338454620642,1.2183067123997664e-4,-0.1541506798272585
Esox masquinongy,Esox masquinongy_43.9928_-89.4946,1,2000,0,3.688490268449118e-7,0
Esox masquinongy,Esox masquinongy_49.25_-84.499722_14867,0.095,2000,-2.353878387381596,8.130996945652443e-7,0.4763394476948215
Etheostoma nigrum,Etheostoma nigrum_43.9928_-89.4946,5.6,2000,1.7227665977411035,8.716495221515302e-7,0.33647223662121295
Galaxias fasciatus,Galaxias fasciatus_-40.942837_172.499296,7.72727272727273,2000,2.0447559836919464,3.4439814961526765e-4,-0.18608520444325816
Galaxias maculatus,Galaxias maculatus_-40.942837_172.499296,11.6923076923077,2000,2.45893116338474,1.2669699882094355e-4,-0.6371490840035325
Gobiomorphus basalis,Gobiomorphus basalis_-40.942837_172.499296,8.77777777777778,2000,2.1722232751308024,1.0373072925739137e-4,0.9935682787891562
Gobiomorphus cotidianus,Gobiomorphus cotidianus_-40.942837_172.499296,24,2000,3.1780538303479458,1.0373072925739137e-4,0.08083216062367349
Lates calcarifer,Lates calcarifer_-7.01667_141.05_10524,39.8,2000,3.6838669122903918,0.7853666389432168,0.16045189790398728
Lepomis gibbosus,Lepomis gibbosus_43.9928_-89.4946,15.7272727272727,2000,2.755396321699407,1.4016248068513584e-6,-0.6646695442671322
Lepomis macrochirus,Lepomis macrochirus_43.9928_-89.4946,101.88717586831,2000,4.623866082145095,3.158341496691547e-5,-0.2845962902499535
Lithobates pipiens,Lithobates pipiens_43.06917_-89.40861_4830,1.4,2000,0.3364722366212129,2.937777155882761e-7,0.08961215868968708
Lithobates sylvaticus,Lithobates sylvaticus_42.66667_-83.21667_8789,1900,2000,7.549609165154532,3.885866739722032e-6,-1.3322271398496142
Lithobates sylvaticus,Lithobates sylvaticus_43.06917_-89.40861_4834,1.6,2000,0.47000362924573563,2.170740021097465e-6,-0.06062462181643474
Luxilus cornutus,Luxilus cornutus_43.9928_-89.4946,10,2000,2.302585092994046,5.769769547776006e-6,0.6443570163905135
Micropterus dolomieu,Micropterus dolomieu_43.9928_-89.4946,36.1502428565714,2000,3.587683666606313,2.592524574097281e-6,0.18258671862012044
Micropterus salmoides,Micropterus salmoides_43.9928_-89.4946,17.0687294076471,2000,2.8372480998032428,0.008978895336669563,-1.8003323303356051
Morone chrysops,Morone chrysops_43.9928_-89.4946,14.7706544832727,2000,2.6926424072252457,8.208886056779687e-7,-0.37708185461990906
Morone saxatilis,Morone saxatilis_41.16667_-74_9285,5,2000,1.6094379124341003,1.610417280867258e-4,-1.0296194171811581
Notemigonus crysoleucas,Notemigonus crysoleucas_43.9928_-89.4946,5.72389993845455,2000,1.7446503804887448,1.7119484049939662e-6,-1.8367394608273766
Oncorhynchus kisutch,Oncorhynchus kisutch_50.163758_-120.531365_4296,4616,2000,8.437283808187935,1.9266613300650877e-5,-0.17558313329658404
Oncorhynchus kisutch,Oncorhynchus kisutch_50.73861_-120.61111_4295,7282,2000,8.893160828735379,1.0824754895741417e-5,-0.29707887153380064
Oncorhynchus kisutch,Oncorhynchus kisutch_51.379042_-118.944753_4294,3919,2000,8.273591798199632,4.244083166245699e-6,0.1482567114853417
Oncorhynchus kisutch,Oncorhynchus kisutch_56.5_-168.15,11.1111111111111,2000,2.407945608651871,1.8737193853429562e-5,-0.728906380737739
Oncorhynchus kisutch,Oncorhynchus kisutch_63.1825_-146.02806_5765,9225,2000,9.129672468908728,4.244277449401846e-6,-0.17370276903464443
Oncorhynchus mykiss,Oncorhynchus mykiss_-40.942837_172.499296,1,2000,0,0.06563067023623852,-1.749199854809259
Osmerus mordax,Osmerus mordax_43.9928_-89.4946,237.5818222514,2000,5.4705120788858554,1.5643367840425824e-4,-0.16404435901116
Perca flavescens,Perca flavescens_43.9928_-89.4946,71.3973352989412,2000,4.268260547905982,8.585262298524776e-5,0.13690637580349563
Pimephales notatus,Pimephales notatus_43.9928_-89.4946,89.2307692307692,2000,4.491225926638873,4.966086671905206e-6,0.35206734862697964
Pseudacris crucifer,Pseudacris crucifer_43.06917_-89.40861_4831,2.56,2000,0.9400072584914712,2.6650913080207625e-8,0.023716526617316047
